index,trackId,title,duration,status,charCount,segments,transcriptFile,error,publishedAt,playCount
212,755493742,20240910.mp3,2549,ok,7115,29,transcripts/212_755493742.md,,2024-09-10 13:38:46,2448
213,756137163,20240912.mp3,1970,ok,6254,26,transcripts/213_756137163.md,,2024-09-12 20:58:16,2227
214,756777969,20240914.mp3,3643,preview,346,12,transcripts/214_756777969.md,"aiDoc unavailable for track 756777969: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:42"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:43"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:44"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:45"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:45"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:46"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-09-14 23:08:39,3035
215,758432245,20240921.mp3,2725,ok,7810,28,transcripts/215_758432245.md,,2024-09-21 08:18:33,2314
216,758722273,20240922应对投资不确定性,4181,ok,11381,44,transcripts/216_758722273.md,,2024-09-22 07:54:24,2875
217,759044136,20240923怎样打理好自己的投资小生意,3571,preview,337,12,transcripts/217_759044136.md,"aiDoc unavailable for track 759044136: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:56"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:57"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:57"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:58"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:59"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:05:59"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-09-23 01:18:58,3400
218,759801003,20240924mp3,3561,ok,10614,43,transcripts/218_759801003.md,,2024-09-25 19:52:26,2681
219,759822202,20240925如何培养孩子,2978,preview,334,12,transcripts/219_759822202.md,"aiDoc unavailable for track 759822202: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:11"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:12"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:12"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:13"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:14"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:15"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-09-25 13:07:33,2933
220,760325946,20240927股市上涨如何坚定的持有,2913,ok,8695,34,transcripts/220_760325946.md,,2024-09-27 11:28:45,3275
221,760745522,20240928聊聊从9月24日金融三巨头出台的各种利好政策,4451,ok,13605,55,transcripts/221_760745522.md,,2024-09-28 23:13:51,3670
222,761446218,20241001九九年519股市行情回忆,2643,ok,8207,33,transcripts/222_761446218.md,,2024-10-01 07:48:09,3155
223,761917607,20241003mp3建立股权信仰,4132,preview,331,12,transcripts/223_761917607.md,"aiDoc unavailable for track 761917607: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:25"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:26"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:26"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:27"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:28"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:28"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-02 22:36:59,4130
224,762654395,20241006不问牛熊，只问耕耘,3848,ok,10839,43,transcripts/224_762654395.md,,2024-10-06 08:57:41,3695
225,763243175,20241008国庆期间港股暴涨，对A股影响,2987,preview,339,12,transcripts/225_763243175.md,"aiDoc unavailable for track 763243175: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:39"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:40"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:40"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:41"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:41"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:06:42"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-08 07:16:02,3100
226,763538696,20241009解读三低一高，投资布法施,3733,preview,320,12,transcripts/226_763538696.md,"aiDoc unavailable for track 763538696: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:02"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:03"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:04"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:05"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:05"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:06"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-09 07:28:49,4085
227,763897515,20241010mp3,2806,ok,8202,33,transcripts/227_763897515.md,,2024-10-10 19:32:45,2804
228,764075991,20241011月线图看大做小谈投资逻辑要有大局观,2865,ok,8866,34,transcripts/228_764075991.md,,2024-10-11 08:56:11,3509
229,764554794,20241012对今天发布财政政策的解读,3098,preview,346,12,transcripts/229_764554794.md,"aiDoc unavailable for track 764554794: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:17"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:17"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:18"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:19"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:19"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:20"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-12 13:56:38,3254
230,765326089,20241015投资之路风险与机遇并存,5499,preview,340,12,transcripts/230_765326089.md,"aiDoc unavailable for track 765326089: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:31"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:32"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:32"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:33"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:34"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:34"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-15 04:19:46,3937
231,765987896,20241017mp3,2581,ok,7814,29,transcripts/231_765987896.md,,2024-10-17 14:32:01,2481
232,766095934,20241017对投资的理解,3122,ok,9444,38,transcripts/232_766095934.md,,2024-10-17 21:23:04,2953
233,766572703,20241019用实业思维投资心做股票投资,2177,ok,6067,24,transcripts/233_766572703.md,,2024-10-19 11:07:59,2596
234,766837115,20241019mp3,3813,ok,11900,48,transcripts/234_766837115.md,,2024-10-20 09:50:54,2984
235,767446501,20241022mp3,2352,ok,6577,27,transcripts/235_767446501.md,,2024-10-22 09:25:31,2424
236,767589939,20241022投资分享,1224,ok,3581,15,transcripts/236_767589939.md,,2024-10-22 20:19:10,2068
237,767773719,20241023投资哲学,3217,preview,333,12,transcripts/237_767773719.md,"aiDoc unavailable for track 767773719: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:45"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:46"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:46"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:47"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:48"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:48"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-23 03:20:28,3089
238,768045278,20241024投资的开悟过程,5504,ok,15884,61,transcripts/238_768045278.md,,2024-10-24 09:07:52,3881
239,768387384,20241025投资方法,3265,ok,8893,36,transcripts/239_768387384.md,,2024-10-25 11:53:07,2986
240,768662388,20241026为什么在股市里大多数人赔钱,3485,ok,10633,42,transcripts/240_768662388.md,,2024-10-26 11:04:12,3235
241,768940228,20241027塞思卡拉曼（安全边际）,3453,ok,9854,40,transcripts/241_768940228.md,,2024-10-27 10:26:37,3078
242,769235663,20241028mp3,3342,preview,315,12,transcripts/242_769235663.md,"aiDoc unavailable for track 769235663: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:59"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:07:59"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:00"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:01"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:01"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:02"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-28 02:31:13,3236
243,769548234,20241029和新股民对话,2027,ok,5378,21,transcripts/243_769548234.md,,2024-10-29 09:16:38,2604
244,770231057,20241031投资闲聊（因敏感词汇从42分钟后删减了三分钟）,3947,preview,332,12,transcripts/244_770231057.md,"aiDoc unavailable for track 770231057: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:23"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:24"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:25"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:25"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:26"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:27"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-10-31 04:09:12,3542
245,770488114,20241101.mp3,2140,ok,5826,22,transcripts/245_770488114.md,,2024-11-01 08:59:51,2615
246,770791074,20241102.mp3,3637,preview,323,12,transcripts/246_770791074.md,"aiDoc unavailable for track 770791074: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:37"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:38"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:39"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:39"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:40"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:41"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-11-02 00:49:00,3614
247,771386639,20241104mp3,4112,ok,11944,47,transcripts/247_771386639.md,,2024-11-04 09:49:40,3418
248,771868026,20241105.mp3,3045,ok,8379,34,transcripts/248_771868026.md,,2024-11-05 19:54:55,3152
249,772474354,20241107.mp3,3573,preview,323,12,transcripts/249_772474354.md,"aiDoc unavailable for track 772474354: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:52"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:52"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:53"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:54"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:54"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:08:55"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-11-07 11:20:39,3308
250,772992404,20241109.mp3,3032,preview,325,12,transcripts/250_772992404.md,"aiDoc unavailable for track 772992404: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:05"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:06"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:07"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:08"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:08"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:09:09"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2024-11-09 06:02:42,2905
251,773223086,20241110为什么有些人总是赚不到钱？,5604,ok,15881,61,transcripts/251_773223086.md,,2024-11-10 10:03:36,3796
